BN,05 34 31.90,+22 00 52.0,,,+8.40,,,,SNR,6.00,4.00,,Crab Nebula,Taurus A,M 1,NGC 1952,
GC,19 39 59.40,-30 57 42.0,,,+6.30,,,,XI,19.00,,,M 55,NGC 6809,
GC,19 16 35.50,+30 11 07.0,,,+8.40,,,,X,8.80,,,M 56,NGC 6779,
PN,18 53 35.10,+33 01 47.0,,,+8.80,+9.70,,,PN,3.00,2.40,55.0,Ring Nebula,M 57,NGC 6720,
GX,12 37 43.70,+11 49 06.0,,,+9.70,+10.50,1.958E+07,+1513.1,SBb,6.00,4.80,95.0,M 58,NGC 4579,UGC 7796,
GX,12 42 02.20,+11 38 50.0,,,+9.60,+10.60,1.555E+07,+409.8,E5,5.40,3.70,165.0,M 59,NGC 4621,UGC 7858,
GX,12 43 39.80,+11 33 11.0,,,+8.80,+9.80,1.627E+07,+1114.9,E2,7.60,6.20,105.0,M 60,NGC 4649,UGC 7898,
GX,12 21 54.90,+04 28 22.0,,,+9.70,+10.20,1.646E+07,+1562.0,SBbc,6.50,5.90,162.0,M 61,NGC 4303,UGC 7420,
GC,17 01 12.60,-30 06 42.0,,,+6.40,,,,IV,15.00,,,M 62,NGC 6266,
GX,13 15 49.00,+42 01 59.0,,,+8.60,+9.30,8.330E+06,+483.5,Sbc,12.60,7.20,105.0,Sunflower Galaxy,M 63,NGC 5055,UGC 8334,
GX,12 56 43.80,+21 40 59.0,,,+8.50,+9.40,5.340E+06,+407.7,Sab,10.00,5.40,115.0,Black Eye Galaxy,M 64,NGC 4826,UGC 8062,
GX,11 18 55.60,+13 05 27.0,,,+9.30,+10.30,1.259E+07,+806.0,Sa,9.80,2.90,174.0,M 65,NGC 3623,UGC 6328,
GX,11 20 15.10,+12 59 24.0,,,+8.90,+9.70,1.001E+07,+726.1,Sb,9.10,4.10,173.0,M 66,NGC 3627,UGC 6346,
OC,08 51 18.00,+11 49 00.0,,,+6.90,,,,II2m,25.00,,,M 67,NGC 2682,
GC,12 39 28.00,-26 44 32.0,,,+7.30,,,,X,11.00,,,M 68,NGC 4590,
GC,18 31 23.20,-32 20 51.0,,,+8.30,+9.30,,,V,7.10,,,M 69,NGC 6637,
GC,18 43 12.70,-32 17 29.0,,,+7.80,,,,V,8.00,,,M 70,NGC 6681,
GC,19 53 46.10,+18 46 44.0,,,+8.40,,,,XI,7.20,,,M 71,NGC 6838,
GC,20 53 27.90,-12 32 11.0,,,+9.20,,,,IX,6.60,,,M 72,NGC 6981,
SS,20 58 56.00,-12 38 00.0,,,+8.90,,,,*4,1.40,,,M 73,NGC 6994,
GX,01 36 41.70,+15 46 60.0,,,+9.40,+10.00,9.080E+06,+656.4,Sc,10.50,9.50,25.0,M 74,NGC 628,UGC 1149,
GC,20 06 04.80,-21 55 15.0,,,+8.60,,,,I,6.80,,,M 75,NGC 6864,
PN,01 42 18.10,+51 34 17.0,,,+10.10,+12.20,,,PN,3.12,,,Little Dumbbell Nebula,M 76,NGC 650,
GX,02 42 40.80,-00 00 46.0,,,+8.90,+9.60,1.350E+07,+1135.0,Sb/P,7.10,6.00,70.0,Cetus A,M 77,NGC 1068,UGC 2188,
BN,05 46 45.00,+00 04 48.0,,,,+8.00,,,RN,8.00,6.00,,M 78,NGC 2068,
GC,05 24 10.60,-24 31 25.0,,,+7.70,,,,V,9.60,,,M 79,NGC 1904,
GC,16 17 02.50,-22 58 28.0,,,+7.30,,,,II,10.00,,,M 80,NGC 6093,
GX,09 55 33.50,+69 04 02.0,,,+6.90,+7.90,3.690E+06,-33.9,Sb,24.90,11.50,157.0,Bode's Galaxy,M 81,NGC 3031,UGC 5318,
GX,09 55 54.00,+69 40 59.0,,,+8.40,+9.30,3.780E+06,+202.9,Sd,11.20,4.30,65.0,Cigar Galaxy,Ursa Major A,M 82,NGC 3034,UGC 5322,
GX,13 37 00.20,-29 52 02.0,,,+7.50,+8.20,6.960E+06,+512.5,Sc,12.90,11.50,44.0,Southern Pinwheel Galaxy,M 83,NGC 5236,UGCA 366,
GX,12 25 03.60,+12 53 13.0,,,+9.10,+10.10,1.684E+07,+1058.2,E1,6.50,5.60,135.0,Markarian's Chain,M 84,NGC 4374,UGC 7494,
GX,12 25 23.90,+18 11 27.0,,,+9.10,+10.00,1.708E+07,+728.2,S0-a,7.10,5.50,5.0,M 85,NGC 4382,UGC 7508,
GX,12 26 11.50,+12 56 47.0,,,+8.90,+9.80,1.620E+07,-244.1,E3,8.90,5.80,130.0,Markarian's Chain,M 86,NGC 4406,UGC 7532,
GX,12 30 49.40,+12 23 26.0,,,+8.60,+9.60,1.684E+07,+1304.2,E2/P,8.30,6.60,170.0,Virgo A,M 87,NGC 4486,UGC 7654,
GX,12 31 59.00,+14 25 11.0,,,+9.60,+10.40,1.913E+07,+2272.4,Sb,6.80,3.70,140.0,M 88,NGC 4501,UGC 7675,
GX,12 35 39.90,+12 33 22.0,,,+9.80,+10.70,1.555E+07,+339.8,E0,3.50,3.50,,M 89,NGC 4552,UGC 7760,
GX,12 36 50.00,+13 09 50.0,,,+9.50,+10.30,1.235E+07,-235.1,SBab,9.50,4.40,23.0,M 90,NGC 4569,UGC 7786,
GX,12 35 26.40,+14 29 47.0,,,+10.20,+11.00,1.620E+07,+485.6,SBb,5.20,4.20,150.0,M 91,NGC 4548,UGC 7753,
GC,17 17 07.30,+43 08 13.0,,,+6.50,,,,IV,14.00,,,M 92,NGC 6341,
OC,07 44 30.00,-23 51 24.0,,,+6.20,,,,IV1p,10.00,,,M 93,NGC 2447,
GX,12 50 53.10,+41 07 17.0,,,+8.20,+9.00,5.130E+06,+307.7,Sab,14.40,12.10,117.0,M 94,NGC 4736,UGC 7996,
GX,10 43 57.80,+11 42 12.0,,,+9.70,+10.50,1.011E+07,+777.0,SBb,7.40,5.00,13.0,M 95,NGC 3351,UGC 5850,
GX,10 46 45.80,+11 49 12.0,,,+9.30,+10.10,1.086E+07,+895.6,SBab,7.80,5.20,176.0,M 96,NGC 3368,UGC 5882,
PN,11 14 47.70,+55 01 10.0,,,+9.90,+12.00,,,PN,2.83,,,Owl Nebula,M 97,NGC 3587,
GX,12 13 47.80,+14 53 58.0,,,+10.10,+11.00,1.599E+07,-142.1,SBb,9.80,2.80,155.0,M 98,NGC 4192,UGC 7231,
GX,12 18 49.30,+14 25 03.0,,,+9.90,+10.40,1.542E+07,+2397.4,Sc,5.30,4.60,51.0,M 99,NGC 4254,UGC 7345,
GX,12 22 54.90,+15 49 22.0,,,+9.40,+10.10,1.594E+07,+1566.8,SBbc,7.50,6.10,30.0,M 100,NGC 4321,UGC 7450,
GX,14 03 12.40,+54 20 58.0,,,+7.90,+8.30,6.920E+06,+240.9,Sc,28.80,26.90,26.0,Pinwheel Galaxy,M 101,NGC 5457,UGC 8981,
GX,15 06 29.40,+55 45 49.0,,,+9.90,+10.70,1.468E+07,+671.4,S0-a,6.50,3.10,128.0,Spindle Galaxy,M 102,NGC 5866,UGC 9723,
OC,01 33 23.00,+60 39 30.0,,,+7.40,,,,III2p,6.00,,,M 103,NGC 581,
GX,12 39 59.30,-11 37 21.0,,,+8.00,+9.00,1.039E+07,+1022.3,Sa,8.60,4.20,89.0,Sombrero Galaxy,M 104,NGC 4594,UGCA 293,
GX,10 47 49.50,+12 34 52.0,,,+9.30,+10.20,1.039E+07,+909.7,E1,5.30,4.80,71.0,M 105,NGC 3379,UGC 5902,
GX,12 18 57.80,+47 18 25.0,,,+8.40,+9.10,7.440E+06,+447.6,SBbc,18.60,7.20,150.0,M 106,NGC 4258,UGC 7353,
GC,16 32 31.90,-13 03 11.0,,,+7.80,,,,X,13.00,,,M 107,NGC 6171,
GX,11 11 29.40,+55 40 22.0,,,+10.00,+10.70,1.432E+07,+698.3,Sc,8.60,2.40,80.0,M 108,NGC 3556,UGC 6225,
GX,11 57 35.40,+53 22 25.0,,,+9.80,+10.60,2.488E+07,+1046.2,SBbc,7.50,4.40,68.0,M 109,NGC 3992,UGC 6937,
GX,00 40 22.10,+41 41 07.0,,,+8.10,+8.90,8.000E+05,-241.1,E5,19.50,11.50,170.0,M 110,NGC 205,UGC 426,
