192.034,-64.963,12
192.338,-64.886,12
192.704,-64.894,12
193.022,-64.952,12
193.235,-65.010,12
193.348,-65.041,12
193.658,-65.213,12
193.936,-65.299,12
194.274,-65.364,12
194.552,-65.341,12
195.163,-65.155,12
195.551,-64.894,12
195.855,-64.556,12
196.464,-64.358,12
197.099,-64.114,12
197.439,-63.888,12
197.501,-63.366,12
197.560,-63.199,12
197.998,-62.882,12
198.030,-62.695,12
197.641,-62.661,12
196.444,-62.631,12
195.819,-62.527,12
195.683,-62.442,12
195.576,-62.252,12
195.536,-62.068,12
195.730,-61.925,12
196.199,-61.856,12
196.807,-61.908,12
197.119,-61.914,12
197.330,-61.812,12
197.241,-61.609,12
196.893,-61.494,12
196.155,-61.339,12
195.496,-61.192,12
194.825,-61.174,12
194.196,-61.126,12
193.793,-61.207,12
193.415,-61.251,12
193.089,-61.204,12
192.864,-61.095,12
192.602,-61.037,12
192.419,-61.056,12
192.319,-61.126,12
192.277,-61.214,12
191.934,-61.289,12
191.305,-61.247,12
190.862,-61.201,12
190.171,-61.307,12
189.787,-61.243,12
189.504,-61.256,12
189.248,-61.387,12
189.062,-61.566,12
189.017,-61.792,12
188.774,-62.066,12
188.349,-62.172,12
188.156,-62.331,12
188.149,-62.497,12
188.536,-62.629,12
189.060,-62.691,12
189.539,-62.790,12
189.735,-62.950,12
189.608,-63.124,12
188.927,-63.262,12
188.094,-63.423,12
106.064,-10.320,13
106.041,-10.377,13
106.002,-10.431,13
105.994,-10.455,13
106.013,-10.474,13
106.016,-10.502,13
106.011,-10.535,13
106.015,-10.590,13
106.056,-10.583,13
106.079,-10.556,13
106.094,-10.546,13
106.122,-10.575,13
106.172,-10.592,13
106.210,-10.585,13
106.248,-10.551,13
106.283,-10.493,13
106.293,-10.417,13
106.283,-10.388,13
106.227,-10.320,13
106.152,-10.320,13
172.359,-62.726,14
172.419,-62.706,14
172.516,-62.669,14
172.572,-62.661,14
172.549,-62.616,14
172.542,-62.579,14
172.489,-62.556,14
172.419,-62.560,14
172.357,-62.548,14
172.273,-62.526,14
172.234,-62.527,14
172.139,-62.548,14
172.019,-62.579,14
171.934,-62.651,14
171.900,-62.700,14
171.906,-62.738,14
171.993,-62.751,14
172.106,-62.758,14
172.199,-62.763,14
172.273,-62.769,14
172.305,-62.739,14
172.336,-63.866,15
172.378,-63.889,15
172.487,-63.911,15
172.582,-63.925,15
172.713,-63.929,15
172.799,-63.915,15
172.859,-63.869,15
172.880,-63.869,15
172.847,-63.906,15
172.908,-63.951,15
173.094,-63.972,15
173.202,-63.929,15
173.127,-63.866,15
173.030,-63.860,15
172.929,-63.849,15
172.817,-63.802,15
172.686,-63.761,15
172.579,-63.741,15
172.533,-63.756,15
172.434,-63.789,15
172.296,-63.802,15
172.283,-63.822,15
172.301,-63.845,15
303.799,41.308,16
303.776,41.381,16
303.712,41.430,16
303.681,41.437,16
303.763,41.502,16
303.956,41.589,16
304.253,41.678,16
304.499,41.745,16
304.690,41.785,16
304.766,41.840,16
304.799,41.982,16
304.723,41.991,16
304.596,42.036,16
304.445,42.095,16
304.306,42.142,16
304.188,42.133,16
304.100,42.068,16
304.027,41.909,16
303.920,41.805,16
303.728,41.692,16
303.624,41.555,16
303.445,41.466,16
303.149,41.343,16
302.907,41.253,16
302.706,41.193,16
302.655,41.137,16
302.678,41.041,16
302.723,40.946,16
302.790,40.908,16
302.840,40.949,16
302.893,40.933,16
302.886,40.878,16
302.929,40.839,16
303.068,40.736,16
303.205,40.674,16
303.416,40.677,16
303.585,40.630,16
303.713,40.568,16
303.723,40.471,16
303.609,40.416,16
303.525,40.413,16
303.389,40.428,16
303.326,40.412,16
303.401,40.366,16
303.475,40.303,16
303.454,40.215,16
303.414,40.166,16
303.331,40.203,16
303.258,40.275,16
303.181,40.338,16
303.107,40.362,16
303.044,40.298,16
303.028,40.224,16
303.009,40.137,16
303.000,40.019,16
303.023,39.905,16
303.108,39.834,16
303.214,39.772,16
303.279,39.700,16
303.516,39.647,16
303.796,39.634,16
303.984,39.644,16
304.088,39.597,16
304.210,39.547,16
304.324,39.533,16
304.429,39.566,16
304.565,39.645,16
304.666,39.733,16
304.812,39.821,16
304.980,39.821,16
305.123,39.778,16
305.331,39.754,16
305.485,39.721,16
305.622,39.704,16
305.765,39.678,16
305.879,39.692,16
305.942,39.748,16
305.966,39.796,16
306.099,39.770,16
306.243,39.736,16
306.398,39.704,16
306.563,39.690,16
306.761,39.689,16
306.917,39.700,16
306.962,39.772,16
307.005,39.801,16
307.077,39.809,16
307.170,39.781,16
307.285,39.790,16
307.352,39.898,16
307.347,40.073,16
307.267,40.131,16
307.162,40.151,16
307.059,40.136,16
306.923,40.099,16
306.812,40.015,16
306.739,39.934,16
306.641,39.858,16
306.515,39.811,16
306.372,39.878,16
306.217,39.904,16
306.018,39.891,16
305.821,39.854,16
305.644,39.862,16
305.501,39.944,16
305.533,40.015,16
305.668,40.078,16
305.793,40.085,16
